Actual_Train,Predicted_Train
29762.5,27839.32182008028
28873.0,27198.245915427804
26814.5,25569.416847407818
23859.0,23080.099240913987
21712.5,21852.2149849236
20852.5,20922.880549773574
20175.0,20136.97432756424
19815.0,19743.655920945108
19829.5,19753.49674579501
20419.5,20007.83005540073
22982.0,22710.82486075163
26330.0,26488.657901644707
28808.0,28039.496869638562
29307.5,28733.171389877796
29155.5,28763.478117465973
29109.5,28450.506508484483
29179.5,28506.626139596105
28721.5,28828.588350579143
28270.5,29115.6741938591
28816.5,28982.226130068302
29588.0,28826.962736308575
30394.0,29868.197723016143
30404.5,31274.836532831192
29969.0,31608.819033950567
29419.0,30301.472665011883
28747.0,29039.821712598205
26481.5,26760.25856283307
23425.0,23908.534328773618
21411.0,22324.157097131014
20369.0,21212.506723046303
19732.0,20324.76969921589
19362.0,19931.816095799208
19215.0,19890.532779544592
19794.5,20274.72667529434
22333.5,23049.905745089054
25442.0,25945.42211742699
27590.0,26372.246787413955
27817.0,26633.318863868713
27400.5,26670.888178288937
26964.5,26022.796827435493
26725.5,25435.972722113132
25886.5,25928.840064167976
25300.5,24733.94366699457
25175.5,25304.423013448715
26452.0,25859.18874503672
28264.5,26960.498597577214
28646.5,28079.94424009323
28417.0,29406.64930205047
27783.5,28853.01687271893
26944.5,28039.314714193344
24697.5,25630.098241642118
21791.5,22614.252936065197
19786.5,21105.061595216393
18624.0,20134.83030874282
17951.0,19649.60906457901
17458.5,19512.14570400119
17444.5,19512.14570400119
18128.0,19686.17110861838
20886.5,22262.39163184166
23581.0,23838.141587749124
24856.5,23223.207451045513
24632.0,22860.93867084384
23780.5,22950.959891870618
23768.5,22871.98024469614
24139.0,22460.85442021489
24285.5,22786.43315525353
24326.0,23025.987258195877
25002.5,22943.645119965076
26151.0,24296.818845048547
27892.0,25987.661503612995
28584.5,27913.260192230344
28581.5,28902.538538217545
28198.5,28492.893588274717
27597.0,27719.06870289147
25827.5,25649.40967270732
22917.0,22787.32817849517
21000.5,21256.25356861949
19927.5,20466.548666909337
19069.5,19819.33658531308
18843.5,19590.663562506437
18738.5,19550.601180046797
19277.0,19662.600686319172
21835.0,21435.241478338838
25452.0,23712.982089027762
28063.5,24665.669836878777
28783.0,24634.032882228494
28605.0,25088.655457779765
28458.0,25666.30188253522
28712.5,25569.09192147851
27968.0,26169.32857531309
27529.0,26088.46829624474
27455.0,26489.61200232804
27905.5,27530.831235051155
28756.5,28401.90645107627
29130.0,29624.023764133453
28873.0,29754.55832542479
27799.5,28383.700752794743
26857.5,27800.364185780287
24916.5,25931.622611671686
22355.0,23068.64904808998
20369.5,21397.58896318823
19229.0,20410.21832625568
18597.5,19847.053259395063
18113.5,19582.353828020394
17920.5,19540.18041164428
18037.5,19620.990967199206
19287.5,21595.368422485888
21205.0,24233.476996690035
23163.5,24116.451477065682
24379.5,23780.351049661636
24671.5,23569.068456441164
24534.5,23564.18669050932
24381.0,23366.43086218834
23891.0,23644.918968454003
23534.5,24004.665141895413
23378.0,23673.1668471992
24423.0,24423.209123805165
26076.0,25891.203795313835
27130.5,27043.290708988905
26762.5,27992.726243674755
26383.5,27483.436357453465
26039.5,26748.523813664913
24460.0,25050.13204267621
22141.5,22533.108100652695
20287.0,21101.82021291554
19250.0,20089.589296206832
18490.0,19649.24770756066
17938.0,19512.9594957605
17694.0,19512.14570400119
17590.0,19520.09900458902
18293.5,20667.196336001158
19686.5,22608.68587180972
21576.0,23217.591155588627
23158.0,23052.678446352482
24046.0,22646.94934616983
24317.5,22443.2887275517
24619.5,22787.621596455574
24120.0,23194.79120159149
23798.0,23906.187969714403
23989.0,24028.73230701685
25260.5,24428.993789970875
26861.0,25505.53444045782
27346.5,26850.156705856323
27110.5,27466.17392899096
26763.5,26696.264893367887
26426.5,26288.198295742273
24519.5,24460.23394113779
21916.0,22085.113029435277
20141.5,20847.75176717341
19321.5,19954.268477514386
18845.5,19549.794280655682
18380.5,19512.14570400119
18429.5,19512.14570400119
19168.5,19512.14570400119
22027.5,20489.595761537552
25105.5,23259.164935931563
27101.5,24279.358507156372
27497.5,25153.129623770714
27259.0,25798.259225547314
27278.5,25478.343063294888
27359.0,25023.85636585951
27211.0,26248.226498693228
27415.5,26305.2519839108
27980.5,27100.025730118155
28969.5,27752.235763281584
30263.5,28987.51848421991
30795.0,29726.69051155448
30281.5,29112.517489224672
29557.5,28406.369751796126
28637.5,27924.11271826923
26108.5,25631.64508599043
23134.0,23097.08400540054
21169.0,21975.434774309397
20224.5,20901.122820310295
19467.0,20093.126065716147
19068.0,19751.369957894087
19189.5,19780.56504495442
19828.5,20208.130644522607
22617.5,23119.438909336925
25839.0,26457.13811725378
27821.0,26317.96151086688
27683.0,26073.21253155172
26828.5,25877.548044666648
26314.5,26121.471909046173
26448.0,25580.96254876256
26232.0,24777.895314365625
26245.5,24891.141846969724
26717.5,25694.974134236574
27908.5,27014.03752911091
29471.5,28903.17165146768
30044.5,30747.67276662588
30091.5,30914.69060203433
29328.0,29969.73904517293
28638.0,29559.22368758917
26326.5,27173.781946823
23264.5,23995.217674344778
21351.5,22306.820821866393
20473.5,21166.01376105845
19853.5,20200.502269864082
19418.0,19814.674390539527
19479.0,19841.029821902514
20046.0,20436.468402847648
22424.5,23487.51204818487
25163.0,26765.888643026352
26724.5,26441.567272871733
26461.5,25251.03866788745
25595.5,24468.81297029555
25397.5,23924.763886630535
25442.5,23156.12403137982
25173.5,23312.800360620022
25301.0,23658.205485090613
25857.5,24523.90071542561
26933.5,25436.746636599302
28676.0,26907.80939657986
29310.5,28949.57993578911
29258.0,30142.62327054143
29218.5,29272.147690549493
28456.0,28324.417524680495
25722.5,25810.59262612462
22675.0,22971.22640824318
20622.5,21471.517489098012
19646.0,20416.12656273693
19039.5,19790.04795897007
18567.5,19552.57042810321
18651.5,19571.702657595277
19355.5,19833.331538937986
21790.0,22220.475202336907
24645.5,24893.131772130728
26470.5,25281.85444609821
26562.5,25113.48669114709
26116.5,25290.736739456654
26315.5,25166.97245298326
26838.5,24973.616909444332
26832.0,24481.02821598947
27026.0,25685.23423334956
27228.5,26296.462245211005
28495.0,27765.385417178273
29981.0,28405.53872911632
30094.5,29289.813814863563
29710.5,29506.180021941662
28716.5,28839.28038290143
27349.0,28124.30549106002
24770.0,25529.061046987772
21926.0,22606.44092902541
20025.5,21299.721765592694
19143.0,20368.42103625834
18428.0,19777.38667859137
18063.0,19547.31844353676
18149.0,19569.175620026886
18921.0,19729.413826689124
21466.0,21729.488492175937
24824.0,24181.554817810655
26893.0,24633.291460335255
27202.5,25041.74599982798
26689.0,24566.238564014435
25975.0,24420.77611783147
25823.0,24252.070636838675
24686.0,23124.13359670341
23980.5,23708.588696613908
23960.0,23793.035961017013
24880.0,23994.84942495823
26301.5,25714.372212216258
26886.5,27226.11176005006
26777.0,28382.80179105699
26201.5,27699.33289887011
25923.5,26789.901653826237
24033.0,24474.825084611773
21338.5,21775.270555615425
19549.0,20337.336947999895
18469.5,19748.1797760427
17771.0,19512.14570400119
17298.5,19512.14570400119
17173.5,19512.14570400119
17300.5,19512.14570400119
18629.0,20673.351220801473
20514.0,22713.88704147935
22358.5,22981.090371757746
23421.5,23098.061737060547
23774.5,23082.510585159063
23677.0,23197.869136303663
23775.5,22732.626405984163
23375.0,22057.657773032784
22752.0,22620.725854426622
22541.5,22462.38157208264
23743.0,23709.30648753047
25508.5,24451.95916080475
26338.5,25983.61962197721
26381.0,27030.11053174734
25852.5,26254.87172625959
25090.5,26167.16240245104
22971.0,24131.89628957212
20418.5,21506.480503715575
18821.0,20156.052402734756
17806.5,19653.97193364799
16924.0,19513.03038869053
16467.5,19512.14570400119
16338.0,19512.14570400119
16341.5,19546.37911221385
16949.5,20290.005578652024
18276.5,22250.580081999302
20472.5,22599.07594129443
22239.5,22731.748121351004
23291.0,22775.333488583565
23773.0,22292.035707458854
23538.0,22311.650402724743
22463.5,21873.829451590776
21803.5,22348.066722407937
21871.0,22036.396786391735
23012.5,22896.304396688938
24699.0,23699.873789340258
25376.5,24698.109260112047
25531.5,25110.690358906984
25568.0,24649.289631545544
25319.5,24655.677872240543
23524.5,22850.305715963244
20909.0,20682.091728299856
19274.0,19966.5044003129
18660.5,19615.41799519956
18233.5,19512.14570400119
18002.0,19512.14570400119
18118.5,19512.14570400119
19136.5,19512.14570400119
21806.0,19773.567814297974
25290.0,21241.877073183656
27498.5,23242.967870667577
28183.5,24462.07912656665
27412.0,24847.34380094707
26862.5,24272.690633237362
26656.0,24200.23215100169
26175.0,23748.181413412094
26060.5,24110.92182852328
26511.0,24691.042613461614
27932.5,25574.52507686615
29593.0,26806.167642772198
30287.5,27797.029264196754
30206.5,27862.238944336772
29105.0,27513.70566932857
28385.5,27237.858324706554
25972.5,25081.3259165138
23046.5,22493.314520552754
20985.5,21266.20664060861
20137.5,20330.829567797482
19518.0,19778.732659637928
19126.0,19557.207514964044
19216.0,19592.74456539005
19985.0,19881.275836743414
22550.5,22607.474784255028
25603.5,26299.679011911154
27775.0,26228.453278958797
27866.5,26041.73705524206
27318.0,25678.072078168392
26915.0,25084.368404760957
26996.000000000004,25036.392598986626
26279.0,24552.666506409645
25633.5,24781.894857168198
25768.0,25667.18509028852
26833.5,26266.546413362026
29029.0,27642.75147908926
30078.5,29574.04129458964
30258.0,30518.83826547861
29720.5,29753.39548444748
29160.5,29400.023766964674
26597.5,27186.340826302767
23405.5,24024.447223246098
21352.5,22364.89690092206
20361.0,21200.399785995483
19764.0,20135.663300670683
19346.0,19709.569714024663
19368.5,19757.250132590532
20078.5,20252.02567601204
22649.5,23045.13425704837
25665.0,25970.603876948357
27494.0,25878.55728429556
27659.5,25571.756314098835
26869.0,25389.68259267509
26518.5,25462.19522923231
26664.5,25596.35123769939
26384.5,25448.012704730034
26578.5,24604.89884185791
27069.5,26297.394684165716
28130.0,26877.920149579644
29687.5,28285.709984883666
30284.0,29948.17184045911
29328.5,30511.376784592867
28710.0,29993.204605013132
28046.0,29657.31587177515
25847.0,27152.233449965715
22840.0,24170.32419614494
21111.5,22475.912275478244
20222.5,21381.881748378277
19668.5,20352.839361011982
19362.5,19797.9663054049
19253.5,19832.69842568785
20046.5,20403.3909432441
22769.0,23088.600484773517
25799.5,25743.3093277812
27866.5,26080.435733422637
28118.0,26139.780008226633
27382.5,26677.714576676488
26776.5,26487.830817461014
26476.0,25542.061038032174
25906.5,25488.739708408713
25605.0,25022.466076731682
25567.5,25316.567366212606
26502.0,25809.757664948702
28074.5,26949.260098919272
28870.5,28678.09152173996
29338.0,29433.389721408486
28544.0,29000.498782783747
28040.5,28497.093994379044
25603.5,26366.32821238041
22555.0,23325.057945147157
20533.5,21796.944099724293
19573.5,20583.504278227687
18748.0,19860.005496174097
18329.5,19540.031241104007
18429.0,19538.600582391024
19297.5,19751.3738963902
21803.0,21736.07759617269
24789.0,24550.050360366702
26612.0,25063.723792761564
26778.0,24699.917029827833
26118.0,25252.307848259807
25713.0,24639.828379258513
25323.0,24064.968440502882
24207.5,24248.278849706054
23382.5,23466.95408309996
23236.5,23533.021370768547
24478.0,24235.519106924534
25991.5,24972.730747818947
27019.0,26787.438124507666
27050.5,28388.001590549946
26859.5,27832.79179352522
26386.5,27654.46259728074
24630.0,25342.904089719057
22010.0,22570.986587017775
20001.0,21007.40215329081
19077.5,20145.61834190786
18198.0,19579.955283887684
17812.0,19512.14570400119
17680.5,19512.14570400119
17939.0,19551.33472494781
19179.0,21054.91715501994
21053.0,23628.86368905008
22850.5,23807.121992364526
23744.5,23516.28079304099
23751.5,23553.62167468667
23488.0,23926.10592918098
23268.5,24645.506706029177
22393.5,23204.960398554802
21741.5,23261.09381440282
22056.0,23624.70365253091
23666.5,24380.17022290826
25998.0,25284.59859326482
27175.5,26914.58164064586
27384.0,27805.7894641757
27185.0,27917.840663209558
26498.5,27895.276034355164
24483.5,26121.861820161343
22385.5,23212.87480649352
20621.0,21279.536973014474
19456.5,20125.156869977713
18592.5,19595.942624233663
18030.0,19528.81391186267
17919.5,19513.44885390252
17934.5,19572.001490987837
18549.5,20666.600638464093
19859.5,23522.222999051213
21623.0,24210.296977818012
22928.0,23976.555110514164
23492.5,23595.0940387547
23569.0,23197.06469847262
23777.5,23171.941031768918
23398.5,23639.938740119338
23014.5,23417.638204023242
23683.5,23736.10992282629
25393.0,25374.78227725625
27155.5,26467.77993375063
27515.0,27565.003596574068
27380.5,28069.27583874762
26873.0,27299.687790557742
25931.0,26875.74905359745
23496.0,24714.89020742476
20740.0,22083.615416288376
18813.5,20472.3037943542
18084.5,19734.966121584177
17434.0,19512.14570400119
17099.500000000004,19512.14570400119
17213.5,19512.14570400119
18330.0,19512.14570400119
21272.5,20146.736382491887
24708.0,22423.595262363553
27211.0,23281.966859176755
28039.5,23614.22528362274
28092.5,24374.201432049274
28230.0,26092.03558909893
28421.5,26596.88482095301
28189.0,26219.05110411346
27633.0,25956.10725738108
27305.0,26549.889700710773
27653.0,27169.163075506687
29150.0,28344.74804161489
29877.0,28975.182129770517
29555.5,28564.744557484984
29240.0,27349.17400959134
28508.5,26793.1991596967
25709.0,24713.746074303985
22652.5,22405.79424455762
20681.0,20962.754376731813
19662.0,20132.649366520345
18919.0,19608.831352762878
18491.0,19512.14570400119
18463.0,19512.14570400119
19426.0,19608.773752257228
22318.5,21092.43083818257
26036.0,24727.40773269534
28839.5,26776.181902617216
29521.5,27114.38056382537
29380.5,27752.153054863214
29199.5,28765.664967432618
29259.5,29078.796085506678
28837.0,28516.976507380605
28320.5,28885.421834111214
28487.5,28703.131495401263
29555.5,29127.608821704984
31094.0,29847.622034698725
31524.5,30467.549199849367
30785.5,30015.65206360817
30153.0,29540.770848676562
28615.5,28937.090964615345
25767.0,26303.991665154696
22831.5,23540.46118992567
20838.0,21862.09470242262
20109.5,20633.14212936163
19485.0,19863.016968764365
19066.5,19635.836143672466
19180.0,19687.767676480114
20108.0,19989.327985286713
22917.0,22176.620048120618
26355.5,25747.6554582417
28473.0,27063.398700892925
29026.0,27658.256353661418
28692.0,28314.461991131306
28148.0,28248.132793471217
28205.5,27640.80290813744
27634.5,27690.539221674204
27061.0,27196.611439540982
27254.0,27633.330596387386
28081.5,28180.85244899988
30238.5,29002.372522309422
30999.0,30035.031433731318
31127.5,30080.121306478977
30814.5,29749.250217288733
29364.0,29051.723847851157
26788.0,26419.209415063262
23993.500000000004,23633.08772613108
22119.0,22025.229180663824
21293.5,20947.731967933476
20678.0,20096.1754463315
20290.5,19721.414248771966
20349.0,19732.46123805642
21328.5,20269.583491683006
24170.0,22592.756624281406
27768.0,26321.35846376419
29530.0,27855.92848894
29763.0,28356.36562052369
29632.0,28520.847064435482
29174.5,28430.07555989921
29101.0,28390.241610214114
28670.0,28784.809997037053
28333.5,28247.795067429543
28374.5,28133.68403492868
30015.0,28620.317722260952
31594.5,29826.576680719852
32246.5,31253.031049102545
31828.5,31500.43359017372
31348.0,31119.616462528706
29790.0,29963.56545251608
27419.0,27107.56893479824
24550.0,24454.270073398948
22502.5,22783.659469366074
21517.0,21673.05968911946
20813.0,20586.782091617584
20336.0,19995.416407965124
20342.5,20020.675952784717
21354.5,20569.860343068838
24114.5,22877.888973489404
27374.5,26562.933999836445
29400.0,27786.0556294024
29618.0,27741.35566776991
29369.0,28981.571355089545
29248.0,29144.370076537132
29426.0,28767.03654870391
29118.0,29303.49122723937
29015.0,28563.865288227797
29260.0,29044.782248452306
29892.0,29916.870642602444
31027.5,31063.64649426937
31156.5,31279.14524757862
30708.5,30612.361794173717
30391.0,30366.087632238865
28804.0,29284.66127732396
26270.5,26867.340364396572
23392.5,24227.50820583105
21557.5,22577.665291801095
20540.0,21263.19516801834
19858.5,20281.472826823592
19275.5,19830.485483184457
19270.0,19777.62889610231
19678.5,20043.98692665249
21014.5,21697.416333705187
23243.5,24629.16194716096
25556.5,26636.09156513214
26725.000000000004,27350.784854501486
27605.0,27784.54029302299
27362.5,28678.451894134283
27621.0,27951.797392070293
26932.5,28139.79165777564
26597.0,27877.23378366232
26198.5,27875.722385779023
27508.0,28152.819218292832
29065.5,29167.532372176647
29127.5,29600.94811540842
28309.0,29354.76552350819
28116.5,28981.845080569386
27219.5,27963.987037539482
25362.5,25509.386289656162
23040.5,23082.274275392294
21108.5,21700.587807700038
20235.5,20757.609437391162
19418.5,19986.23429659009
18872.0,19622.500395834446
18649.0,19634.00917378813
18691.0,19781.61268492043
19291.0,20850.365943968296
20849.0,23254.407232627273
22674.5,24525.08620275557
24443.0,24626.99971279502
24938.5,24478.809858053923
25105.5,24729.875200510025
25149.5,24285.19437377155
24932.0,25309.954631239176
24427.0,25206.183135658503
24557.5,24664.253947526217
26030.0,26101.1630538404
27557.5,26697.203240066767
28466.0,27360.124998033047
28550.5,27265.815739363432
28645.5,27175.399684101343
27809.000000000004,26919.34032857418
25658.0,25097.74156831205
22818.0,22781.55926631391
21044.5,21275.662969775498
20258.0,20383.49907631427
19627.0,19701.864538691938
19276.0,19555.880241774023
19459.5,19548.736302137375
20698.5,19637.113693349063
23647.0,20272.849489584565
27192.5,23263.844853937626
29296.5,25192.993112176657
29735.5,26122.970506817102
29806.5,26863.995596572757
29519.0,26851.578502953053
29390.0,26457.019962370396
28745.5,26617.606233626604
27714.0,26622.252674415708
27249.5,26990.270674318075
27980.5,27834.33863787353
29958.5,28583.693646907806
31082.0,29152.324854061007
31298.0,28684.434469729662
31246.0,28971.697545334697
29709.5,28740.32566806674
26850.5,26888.76184475422
23890.5,24190.423326432705
21825.500000000004,22408.421221464872
20964.5,21079.09755190462
20241.5,20120.57541437447
19840.0,19782.424507431686
19951.0,19803.399953104556
20999.0,20470.739719085395
23802.0,23209.080065488815
27322.5,27546.06927651167
29070.0,28317.476909905672
29048.0,27980.445028170943
28334.5,27184.716196656227
27951.5,27563.86143270135
27765.5,26078.412331044674
27474.5,26636.881233602762
27223.5,26237.62702102959
27562.5,27172.221317738295
28671.5,27742.339307174087
30665.5,29092.225372627378
31754.0,31173.735337615013
31761.0,31406.94550794363
31529.0,31283.698149085045
29906.5,30606.294540911913
26919.5,27775.882493942976
23755.5,24705.86317433417
21909.5,22849.800603836775
21132.5,21463.699574314058
20473.0,20276.043609932065
20129.5,19870.88165318966
20122.5,19965.121495865285
21202.0,20681.209505170584
24088.0,23339.178438335657
27404.5,26960.350903972983
29400.0,28017.530892193317
29470.0,28225.81628987193
29165.5,28426.301495999098
28985.0,27956.82586698234
28676.5,27173.097633123398
28258.5,25879.329229533672
27674.0,25620.180123806
27954.5,25954.816415280104
29113.5,27569.544682592154
30789.0,29145.734765440226
31569.5,30537.71153885126
31928.5,30639.643756747246
31760.5,30307.811674505472
30085.0,29401.21713128686
26860.5,26745.081568062305
23663.5,23855.834296911955
21592.0,21958.44804057479
20631.5,20699.63723617047
20078.0,19886.774961940944
19639.5,19685.461194694042
19678.5,19676.68130223453
20707.0,20020.11717864871
23352.0,22251.094055742025
26785.0,25824.188314706087
28970.0,27191.27379268408
29281.0,27389.523902267218
28450.0,27578.061680436134
28001.5,27438.82205811143
27700.0,26794.862189680338
27023.0,26029.963905736804
26471.0,25813.95117868483
26794.5,26441.703150987625
28100.5,26994.9003764987
29823.5,28372.00637321174
30824.0,30023.52708658576
30770.0,30888.032891094685
30698.5,30987.64336553216
28981.5,30093.24240627885
26452.5,27420.307187885046
23466.0,24532.053402379155
21504.5,22478.58749896288
20590.0,21226.23336662352
19974.0,20189.177616603673
19628.5,19744.008416347206
19710.0,19763.138184279203
20721.0,20250.75649563968
23401.0,22575.029453277588
26901.0,25955.874886110425
29014.5,26338.65633869171
29031.0,26217.819339454174
28823.5,26774.276655122638
28623.5,27213.44949504733
28743.0,26941.38113744557
28160.0,26918.37539702654
27730.5,26626.93850016594
27622.5,27323.038149386644
28347.0,27833.256536066532
29669.0,29136.49111506343
30535.0,30262.544569432735
30550.0,30357.783313184977
30351.5,30092.724494040012
28653.0,29125.88179115951
25926.0,26849.29220595956
23219.5,24279.467800423503
21257.0,22384.123654320836
20307.5,20988.42943289131
19470.0,20015.573631070554
19051.5,19670.693311206996
18866.0,19651.701390638947
19410.0,19901.160811305046
20611.5,21660.623887643218
22617.5,24783.986198604107
24568.0,25380.241032868624
25118.0,24621.26920095086
24470.0,24632.549053817987
23773.5,25024.27187719941
23270.0,24154.8094753325
22481.0,24127.68702185154
22047.0,23693.079883545637
22327.0,24098.203439950943
23745.5,24185.49823704362
26120.0,25562.22613812983
27360.5,27283.896390393376
27855.5,27808.672443330288
28001.5,28265.849133610725
26708.5,27751.404740601778
24979.0,25353.5281829834
22517.5,22607.14395058155
20590.5,20748.073845990002
19656.5,19894.55841488391
18883.5,19544.098722964525
18241.5,19512.14570400119
17966.5,19512.14570400119
18067.0,19512.14570400119
18722.5,20001.081442311406
19917.5,22432.331831365824
21234.0,23242.734514772892
22383.0,22558.5251853168
22991.5,21982.36455821991
23385.5,21890.794523596764
23589.0,21846.527796536684
23118.5,22314.147409260273
22955.5,22254.85728877783
23294.0,22699.78328689933
24881.5,23350.489799171686
26670.0,24765.35711199045
27388.0,25867.238046467304
27542.5,26447.191445320845
27620.0,26638.154352471232
26046.5,25950.632747784257
23814.5,24243.728902071714
21272.5,21827.495014071465
19677.5,20327.97218886763
18917.5,19712.717064730823
18352.5,19529.56124150008
17966.5,19512.14570400119
17892.0,19512.14570400119
18583.5,19512.14570400119
20064.5,19680.477027863264
22117.5,21235.372646853328
24320.0,23026.464800849557
25310.0,23506.59996959567
25803.0,23943.676544964314
25939.5,24409.374171584845
26183.5,24227.33392737806
25981.0,25146.004884302616
25844.0,25096.065738216043
26202.0,25728.86489328742
27423.0,26298.865712463856
29290.0,27209.780785918236
29923.0,27697.446359232068
29628.0,27397.823298200965
29440.5,27965.436404109
27565.0,26830.547918334603
24424.5,24724.914664655924
21586.0,22315.36735843122
19907.5,20897.8415607363
19180.0,19958.051895342767
18536.5,19579.291647292674
18258.0,19526.722078114748
18471.5,19515.417117334902
19729.5,19608.23663984984
22722.0,20352.200340017676
26776.0,22824.78918427229
29341.5,25215.050659656525
29808.0,26473.154011696577
29307.0,27437.199397712946
29413.5,27957.788829281926
29375.5,28530.73170505464
29295.5,28526.820778414607
29237.5,28434.371474534273
29449.0,28503.476327329874
30663.5,29009.45984606445
32035.5,30162.32559734583
32176.0,30504.458816170692
31913.5,29587.208671718836
31800.5,29820.336133629084
29577.5,28470.80256357789
26240.0,25606.74985206127
22981.5,23476.46062809229
20901.5,21976.861494526267
20070.0,20600.387626439333
19528.5,19806.42914892733
19204.0,19615.97480008751
19379.0,19662.096066504717
20524.0,20038.965836420655
23290.5,22154.72102510929
27486.5,26151.348355934024
30084.0,27940.338337630033
30666.5,28150.013039812446
30298.5,28379.30046801269
30316.5,28754.585977867246
30546.0,28870.450625762343
30258.5,29280.37127043307
29977.0,28902.111211389303
29930.0,30255.343029290438
30340.0,30430.73410743475
31770.0,31469.14617705345
32178.0,31829.778512120247
32384.5,31179.940438240767
32107.0,31082.413428246975
29912.5,29511.80025589466
26445.0,26794.04889023304
23252.5,24106.032185599208
21144.5,22233.32749977708
20417.0,20786.543106772006
19846.0,19954.07450658083
19566.5,19687.1527787745
19731.0,19734.91836731881
21010.0,20177.520652733743
24267.0,22304.57784833014
28531.0,26313.438148081303
30725.5,28143.426889687777
31153.5,29248.09037166834
30901.5,30102.32457831502
30498.0,30000.607008457184
30724.0,29365.73718905449
29179.0,28865.834708318114
28341.0,28270.724007174373
28483.0,28610.302126646042
29975.0,28723.063239604235
31580.0,29716.753685861826
32162.5,30901.734919071198
32194.0,31076.52143806219
32237.0,31167.282111734152
30182.0,29857.199472621083
27057.5,26911.521429166198
23888.0,24382.591413393617
21814.5,22496.00155952573
21100.0,21030.527525529265
20452.5,20000.863840401173
20080.0,19677.503463298082
20158.0,19761.516016192734
21258.5,20220.64373898506
24334.5,22405.59141200781
28300.5,26525.512379020452
30322.0,27817.26624184847
30713.0,28045.279566556215
30018.5,28548.625277519226
29577.0,28787.959809303284
29408.5,28634.474646538496
28856.5,27849.70566508174
28081.5,27143.20838612318
27994.5,27293.448228091
29146.0,28368.612374186516
30566.5,29779.0469096303
31216.5,30829.02240383625
31264.0,30698.8295070827
30903.0,30910.85450682044
29018.0,29690.846258431673
26471.5,27012.188405185938
23648.5,24369.23104995489
21621.5,22432.358416214585
20604.0,21125.804669618607
19824.0,20146.351394496858
19242.0,19745.176672756672
19170.5,19747.507277831435
19608.0,20103.7959439978
21010.5,22102.855954423547
23201.999999999996,25633.963875576854
25460.0,26946.867462530732
26399.0,26907.79856571555
26141.5,26381.33289794624
25587.5,26143.878013432026
25451.0,25516.60358378291
24874.5,25505.68804180622
24460.5,25070.988348841667
24575.5,26050.68334916234
25826.0,26487.305028229952
27598.5,27645.827444553375
28781.0,28957.64105270803
28682.0,29308.028374761343
28564.5,29495.220171883702
26844.0,28564.158706188202
24938.0,26324.53683012724
22441.5,23465.422008112073
20642.5,21348.04120515287
19802.0,20447.04228028655
19164.0,19769.56679455936
18626.0,19533.503183797002
18455.0,19521.86738934368
18675.0,19688.218634285033
19347.0,20812.727213554084
20722.5,23553.39127266407
22833.0,24695.876132816076
24198.5,24132.332478016615
24177.0,23308.167704567313
23541.5,23046.425099149346
23130.5,22764.066435828805
22438.5,22947.788417875767
22287.0,22888.654852613807
23347.5,23721.49022525549
25684.0,24540.823448598385
28113.5,26275.102796167135
29430.0,27934.267145872116
29829.5,28006.02162192762
29673.0,28357.86421829462
27398.5,27627.974241673946
25325.0,25943.958966121078
22570.5,23227.185332119465
20888.5,21239.746839098632
20251.0,20186.982397332788
19805.5,19602.48791246116
19508.5,19522.54776454717
19695.5,19560.46218968928
20982.5,19772.773222707212
24463.5,20631.056203357875
27964.0,23032.261282503605
29486.0,25819.278979301453
29704.0,27060.539352715015
28652.5,26701.00979655981
28638.0,25888.23810774088
28397.5,25200.539270728827
28324.0,24995.424362421036
27867.5,24920.97201652825
28473.5,26132.474097937346
30245.5,27913.16960681975
32228.0,29658.757361352444
32944.5,30962.05298703909
33052.5,30286.581211209297
32965.5,31003.241779386997
30574.5,29319.4559212327
27555.5,27033.466130435467
24454.5,24555.83601115644
22562.499999999996,22819.28415133059
21498.0,21511.72953440994
20932.5,20478.538926012814
20589.5,20081.146145164967
20418.0,20119.705991357565
21599.0,21061.293087914586
25214.0,23911.072689518332
28903.5,28050.004777267575
29720.0,29190.42192696035
28991.0,29076.673236101866
28057.0,28389.19593949616
27601.5,27162.144675433636
27570.0,25833.210424676538
27241.0,25222.745496436954
27108.0,25604.89580501616
27617.5,26758.34445372224
29553.0,28796.72099390626
31400.0,30627.74949848652
31982.5,32193.87475451827
32205.5,31852.432741761208
32138.0,32132.306214034557
29996.5,30555.594280451536
27001.5,27657.37117666006
24013.0,24659.401720315218
22344.0,22702.299985915422
21366.5,21602.503008194268
20800.5,20507.496226370335
20483.0,20121.34342111647
20678.0,20201.771942548454
21807.5,21116.709205158055
25055.0,24101.35029834509
28367.5,27789.755846500397
29514.5,28496.16943241656
29106.5,28494.211015224457
28507.5,28116.388129249215
28349.0,27111.34595257044
28268.0,25802.167198315263
27830.499999999996,25174.493995934725
27834.5,25539.711725100875
28392.5,26797.69298376143
30454.0,28250.640630871058
32088.0,29968.957253694534
32583.0,30749.569152504206
32729.999999999996,30817.43731752038
32224.0,31153.34377399087
29915.5,29554.50832311809
27622.0,27093.77238291502
24705.0,24417.947292998433
22739.0,22447.690981581807
21572.5,21280.338949285448
21232.5,20440.193727858365
20966.0,20083.00511533022
21030.0,20176.170733191073
22112.0,21120.6240702942
25678.0,24134.59612865746
29203.5,27703.809984326363
30599.0,28997.946637302637
30863.0,29460.627375900745
30484.0,30327.56520175934
30178.5,30060.251593589783
30176.5,28528.434577196836
